#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
FACTION_LEADER;Faction Leader;Meneur de Faction;Fraktionsleiter;;Líder de la Facción;;;;;;;;;x
FACTION_MEMBER;Faction Member;Membre de Faction;Fraktionsmitglied;;Miembro de la Facción;;;;;;;;;x
opinion_defeated_major_revolt;Crushed a Major Revolt;A écrasé une révolte majeure;hat einen bedeutenden Aufstand niedergeschlagen;;Derrotó una revuelta importante;;;;;;;;;x
opinion_spared_after_revolt;Spared after Rebellion;Épargné après une rébellion;nach einer Rebellion verschont;;Perdonado tras rebelarse;;;;;;;;;x
opinion_divine_blood_marriage;Divine Marriage;Mariage Divin;göttliche Heirat;;Matrimonio Divino;;;;;;;;;x
opinion_non_divine_marriage;Profane Marriage;Mariage Profane;profane Heirat;;Matrimonio Profano;;;;;;;;;x
action_uncover_plots;Scheme;Dévoiler les complots;intrigieren;;Estratagema;;;;;;;;;x
miaphysite;Miaphysite;Miaphysite;Miaphysit;;Miafisita;;;;;;;;;x
monothelite;Monothelite;Monothélite;Monothelit;;Monotelista;;;;;;;;;x
d_miaphysite;The Miaphysite Papacy;Papauté Miaphysite;Das miaphysitische Papsttum;;El Papado Miafisita;;;;;;;;;x
d_miaphysite_adj;Coptic Papal;Copte;koptisch Päpstlich;;Copta;;;;;;;;;x
COPTIC_POPE;Coptic Pope;Pape Copte;Koptischer Papst;;Papa Copto;;;;;;;;;x
INTERACTION_CANNOT_REVOKE_LAST_TEMPLE_OFF_REL_HEAD;Cannot revoke the last Temple Holding from your religious head.;Vous ne pouvez pas révoquer le dernier fief religieux d'un dirigeant de religion;Kann eurem Kirchenoberhaupt nicht das letzte kirchliche Besitztum entziehen;;No puedes revocar el último emplazamiento religioso a tu Líder religioso.;;;;;;;;;x
d_monophysite;The Monophysite Papacy;La Papauté Monophysite;Das monophysitische Papsttum;;El Papado Monofisita;;;;;;;;;x
d_monophysite_adj;Monophysite Papal;de la Papauté Monophysite;monophysitisch Päpstlich;;Monofisita;;;;;;;;;x
MONOPHYSITE_POPE;Monophysite Pope;Pape Monophysite;monophysitischer Papst;;Papa Monofisita;;;;;;;;;x
d_nestorian;The Patriarchate of the East;Le Patriarcat d'Orient;Das Patriarchat des Ostens;;El Patriarcado Oriental;;;;;;;;;x
d_nestorian_adj;Eastern Patriarchal;du Patriarcat d'Orient;östlich Patriarchal;;Patriarcal Oriental;;;;;;;;;x
PATRIARCH_IN_THE_EAST;Catholicos;Patriarche d'Orient;Patriarch des Ostens;;Patriarca Oriental;;;;;;;;;x
d_monothelite;The Monothelite Patriarchate;Le Patriarcat Monothélite;Das monotheletismische Patriarchat;;El Patriarcado Monotelita;;;;;;;;;x
d_monothelite_adj;Monothelite Patriarchal;du Patriarcat Monothélite;monotheletismisch Patriarchal;;Monotelita;;;;;;;;;x
MONOTHELITE_PATRIARCH;Monothelite Patriarch;Patriarche Monothélite;monotheletismische Patriarch;;Patriarca Monotelita;;;;;;;;;x
INTERACTION_TITLE_NOT_CONTESTED;Title cannot be the target or justification for any ongoing war;Ce titre ne peut être pris pour cible ou faire l'objet ou la justification d'un guerre en cours;Titel kann nicht das Ziel oder die Rechtfertigung für einen laufenden Krieg sein;;Este título no puede ser el objetivo ni la justificación de ninguna guerra activa;;;;;;;;;x
AND_TRIGGER_STARTS;All of the following must be true;Toutes les conditions doivent être valides;alle nachfolgenden Bedingungen müssen erfüllt sein;;Todas deben ser verdaderas;;;;;;;;;x
WAR_INVALID_LOG;$WAR$ has ended inconclusively$REASON$;$WAR$ s'est terminée de manière indécise$REASON$;$WAR$ endete ergebnislos$REASON$;;$WAR$ ha terminado infructuosamente$REASON$;;;;;;;;;x
WAR_INVALID_CHARACTER_UNLANDED;\n($CHARACTER$ became unlanded);\n($CHARACTER$ n'ont désormais plus de terres);\n($CHARACTER$ wurde landlos);;\n($CHARACTER$ ha perdido todas sus posesiones);;;;;;;;;x
WAR_INVALID_LIEGE_HIERARCHY;\n(Liege Changes for $CHARACTER$);\n(Le suzerain a changé pour $CHARACTER$);\n(Lehnsheer von $Character$ geändert);;\n($CHARACTER$ ha cambiado de Señor);;;;;;;;;x
REL_PENTARCHS_NON_ORTHODOX_DESC;The Pentarchs were the original five Patriarchs of the Christian Church. Their authority as autocephalous Patriarchs over their respective ancient sees is still recognized within the $RELIGION$ church.;Les Pentarques étaient à l'origine les cinq Patriarches de l'Eglise Chrétienne. Leur autorité en tant que Patriarches Autocéphales sur leurs églises respectives est toujours reconnue par l'église $RELIGION$ church.;Die Pentarchie waren die fünf Patriarchate der frühchristlichen Kirche. Ihre Authorität innerhalb ihrer Stammsitze ist innerhalb der $RELIGION$en Kirche noch immer anerkannt.;;Los Pentarcas fueron los cinco Patriarcas originales del Cristianismo. Su autoridad como Patriarcas autocéfalos sobre sus antiguas sedes es todavía reconocida por la religión $RELIGION$.;;;;;;;;;x
PENTARCH_DESC;There is currently no $RELIGION$ Bishop of §Y$TITLE$§!;Il n'y a pour l'instant aucun évêque $RELIGION$ de §Y$TITLE$§!;Derzeit gibt es keinen $RELIGION$en Bischof von §Y$TITLE$§!;;Actualmente no hay un obispo $RELIGION$ en §Y$TITLE$§!;;;;;;;;;x
HEAD_NOT_PENTARCH_DESC;$REL_HEAD$ does not currently hold §Y$TITLE$§!;$REL_HEAD$ ne détient par pour l'instant §Y$TITLE$§!;$REL_HEAD$ regiert derzeit nicht §Y$TITLE$§!;;$REL_HEAD$ no posee actualmente §Y$TITLE$§!;;;;;;;;;x
AUTOCEPHALY_DRO;Apart from the original five Patriarchs - the Pentarchy - all other $RELIGION$ kingdoms or empires also have their own autonomous Patriarchs. The Court Chaplain of such a kingdom or empire is also considered the Patriarch of that realm. He will always do what his liege asks of him, but only the $REL_HEAD_TITLE$ can grant the Invasion Casus Belli. Each autocephalous Patriarch controls Excommunication within their respective realm.;En dehors des cinq Patriarches -la Pentarchie- tous les autres royaumes ou empires $RELIGION$ ont aussi leur propres Patriarches autonomes. Le chapelain de la cour des ces royaumes et empires est aussi considéré comme le Patriarche de ce royaume ou empire. Il fera toujours ce que son suzerain lui demandera, mais seulement le $REL_HEAD_TITLE$ peut accorder le Casus Belli d'invasion.Chaque Patriarche Autocéphale contrôle également les excommunions dans leur royaume respectif.;Neben den fünf ursprünglichen Patriarchen - der Pentarchie - haben auch alle anderen $RELIGION$en Königreiche und Kaiserreiche ihre eigenen autonomen Patriarchen. Der Hofkaplan eines solchen Reichs ist gleichzeitig auch der Patriarch des Reiches. Er wird grundsätzlich tun, was sein Lehnsherr von ihm verlangt, aber nur der $REL_HEAD_TITLE$ kann die Legitimation für eine Invasion gewähren. Jeder eigenständige Patriarch kontrolliert Exkommunikationen innerhalb seiner Jurisdiktion.;;Además de los cinco Patriarcas originales - la Pentarquía - todos los demás reinos o imperios $RELIGION$s tienen sus Patriarcas autocéfalos. El Capellán del correspondiente reino o imperio es considerado su Patriarca. Siempre hará lo que su Señor le pida, pero solo el $REL_HEAD_TITLE$ puede conceder el Casus Belli de Invasión. Cada Patriarca autocéfalo controla las excomuniones en su respectivo reino.;;;;;;;;;x
LEAVE_FACTION_DIPLO_IMMUNE;Cannot leave once an ultimatum has been presented!;Vous ne pouvez pas quitter une faction alors que l'ultimatum a été présenté!;Kann die Fraktion nicht verlassen, nachdem ein Ultimatum gestellt wurde!;;¡No puedes abandonar cuando se ha presentado un ultimatum!;;;;;;;;;x
IS_DIPLO_IMMUNE;Is immune to hostile Liege actions;Est à l'abri de représailles de la part de son suzerain;Ist immun gegen feindliche Aktionen des Lehnsherren;;Es inmune a acciones hostiles por parte de su Señor;;;;;;;;;x
IS_NOT_DIPLO_IMMUNE;Is NOT immune to hostile Liege actions;N'est PAS à l'abri de représailles de la part de son souverain;ist NICHT immun gegen feindliche Aktionen des Lehnsherren;;NO es inmune a las acciones hostiles por parte de su señor;;;;;;;;;x
INTERACTION_NO_HOSTILE_ACTIONS_VS_DIPLO_IMMUNE;[Recipient.GetTitledFirstName] is currently immune to hostile actions!;[Recipient.GetTitledFirstName] est actuellement à l'abri de toutes représailles!;[Recipient.GetTitledFirstName] ist derzeit immun gegen feindliche Aktionen!;;¡[Recipient.GetTitledFirstName] es actualmente inmune a acciones hostiles!;;;;;;;;;x
SPAWN_UNIT_EFFECT;A §Y$NUM_TROOPS$§!-man regiment arrives in §Y$WHERE$§!.\n;Un régiment fort de §Y$NUM_TROOPS$§! hommes arrive en §Y$WHERE$§!.\n;Ein §Y$NUM_TROOPS$§! Mann starkes Regiment erreicht §Y$WHERE$§!.\n;;Un regimiento de §Y$NUM_TROOPS$§! personas llega a §Y$WHERE$§!.\n;;;;;;;;;x
SPAWN_UNIT_EFFECT_SHIPS;§Y$NUM_SHIPS$§! ships arrive in §Y$WHERE$§!.\n;Une flotte forte de §Y$NUM_SHIPS$§! navires arrive en §Y$WHERE$§!.\n;§Y$NUM_SHIPS$§! Schiffe erreichen §Y$WHERE$§!.\n;;§Y$NUM_SHIPS$§! barcos llegan a §Y$WHERE$§!.\n;;;;;;;;;x
NO_FACTIONS_POSSIBLE_NOW;There are no possible Factions to start at this time;Il n'y a aucune factions que nous puissions initier pour le moment;Es gibt derzeit keine möglichen Fraktionen, die gegründet werden könnten;;No hay facciones a crear en estos momentos;;;;;;;;;x
INTERACTION_CANNOT_JOIN_ENEMIES;Cannot join our current enemies' wars;Nous ne pouvons pas rejoindre les guerres de nos ennemis;Kann keinem Krieg eines derzeitigen Feindes beitreten;;No puedes participar en la guerra de nuestros enemigos;;;;;;;;;x
AIREASON_IS_MY_REGENT;§Y[GetTitledFirstName]§! is my Regent;§Y[GetTitledFirstName]§! est mon Régent;§Y[GetTitledFirstName]§! ist mein Regent;;§Y[GetTitledFirstName]§! es mi Regente;;;;;;;;;x
EVTDESC45000;Our righteous cause has attracted many supporters from all over the realm! [From.GetTitledFirstName] beware...;Notre cause légitime a réuni de nombreux soutiens à travers tout le royaume! Attention [From.GetTitledFirstName]...;Unsere gerechte Sache hat uns viele Unterstützer im ganzen Reich beschert. [From.GetTitledFirstName] sollte sich in Acht nehmen...;;¡Nuestra causa legítima atrajo muchos apoyos por todo el reino! [From.GetTitledFirstName] prepárate...;;;;;;;;;x
EVTDESC45001;Large bands of rebels and opportunists are flocking to the banner of the faithless traitor [From.GetTitledFirstName] in [From.Capital.GetName]!;Des bandes de rebelles et d'opportunistes ont hissé la bannière du ce traître d'infidèle [From.GetTitledFirstName] à [From.Capital.GetName]!;Scharen von Rebellen und Opportunisten versammeln sich unter dem Banner des gottlosen Verräters [From.GetTitledFirstName] in [From.Capital.GetName].;;¡Una gran cantidad de rebeldes y oportunistas se agrupan bajo la bandera del traidor [From.GetTitledFirstName] en [From.Capital.GetName]!;;;;;;;;;x
EVTOPTA45001;Carrion for the vultures!;De la charogne pour les vautours!;Mehr Kadaver für die Aasgeier!;;¡Carroña para los buitres!;;;;;;;;;x
EVTDESC45002;The ongoing civil war has caused both loyal veterans and various adventurers to make their way to [Root.Capital.GetName] for the muster!;La guerre civile en cours a incité aussi bien de loyaux vétérans que divers aventuriers à rejoindre [Root.Capital.GetName] et s'y rassembler!;Der derzeitige Bürgerkrieg hat dafür gesorgt, dass sich sowohl loyale Veteranen als auch diverse Glücksritter nach [Root.Capital.GetName] aufmachten, um gemustert zu werden.;;¡La actual guerra civil ha hecho que leales veteranos y varios aventurareros se hayan presentando en [Root.Capital.GetName] para alistarse!;;;;;;;;;x
EVTDESC45003;Mobs of opportunists and loyal veterans have flocked to the banner of [From.GetTitledName] in [From.Capital.GetName] to fight against us!;Les attroupements d'opportunistes et de loyaux vétérans ont hissé la bannière de [From.GetTitledName] pour venir nous défier à [From.Capital.GetName]!;Scharen von Opportunisten und loyalen Veteranen versammeln sich unter dem Banner von [From.GetTitledName] in [From.Capital.GetName], um gegen uns in die Schlacht zu ziehen.;;¡Una ingente cantidad de oportunistas y leales veteranos han desertado al bando del [From.GetTitledName] en [From.Capital.GetName] para luchar contra nosotros!;;;;;;;;;x
EVTOPTA45003;What next? Women and children?;Et après*? Les femmes et les enfants*aussi ?;Was kommt als nächstes? Frauen und Kinder?;;¿Qué será lo próximo? ¿Las mujeres y los niños?;;;;;;;;;x
EVTDESC8037;Great [Root.GetTitledFirstName]! I and a powerful group of loyalists have presented an ultimatum to the usurper, [From.Liege.GetTitledName], demanding your rule over [From.SupportedClaimantTitle.GetName]. Wish us luck!\n\nSigned,\n[From.GetTitledName];Ô Grand [Root.GetTitledFirstName]! Moi-même et un puissant groupe de loyalistes avons présenté un ultimatum à l'usurpateur, [From.Liege.GetTitledName], pour réclamer pour vous le titre de [From.SupportedClaimantTitle.GetName]. Souhaitez-nous bonne chance!\n\nSigné,\n[From.GetTitledName];Oh, glorreicher [Root.GetTitledFirstName]! Ich und eine mächtige Gruppe Loyalisten haben dem Usurpator [From.Liege.GetTitledName] ein Ultimatum überreicht, euch die Herrschaft über [From.SupportedClaimantTitle.GetName] zu überreichen. Wünscht uns Glück!\n\nUnterzeichnet,\n[From.GetTitledName];;¡Gran [Root.GetTitledFirstName]! Un grupo de leales y yo hemos presentado un ultimatum al usurpador, [From.Liege.GetTitledName], demandando tu legítimo acceso al [From.SupportedClaimantTitle.GetName]. ¡Deseenos suerte! \n\nFirmado,\n[From.GetTitledName];;;;;;;;;x
EVTOPTA8037;This could get ugly...;Il se pourrait bien  que tout cela tourne mal...;Das könnte hässlich werden...;;Esto puede ponerse feo...;;;;;;;;;x
