EVTDESC_hist_1;Curious events are taking place among the peoples of Southeast Germania, as migratory influxes and christian influences have begun the rise of a new ethnicity in the Area. Known as the Bavarii, this new tribe of peoples threaten to upset the already chaotic balances of power in the area.;;;;;;;;;;;;;x

bavarian_influx;Bavarian Ethnogenesis;;;;;;;;;;;;;x

bavarian_influx_desc;A new identity is emerging in this area, one that may not be compatible with the powers-that-be.;;;;;;;;;;;;;x

bavarian_influx_DESC;A new identity is emerging in this area, one that may not be compatible with the powers-that-be.;;;;;;;;;;;;;x

EVTOPTA_hist_1;This could be dangerous.;;;;;;;;;;;;;x

EVTOPTB_hist_1;An excellent development!;;;;;;;;;;;;;x

diocese_of_connor;Diocese of Connor;;;;;;;;;;;;;x

EVTTIT_hist_2;The Diocese of Connor;;;;;;;;;;;;;x

EVTDESC_hist_2;An important church has been constructed in your lands. Heralded as the cite where St. Patrick himself herded sheep when a slave, the newly constructed Diocese of Connor stands as a triumph of the conversion of Ireland.;;;;;;;;;;;;;x

EVTOPTA_hist_2;Praise God!;;;;;;;;;;;;;x

heresey_denounced;Heresey Denounced;;;;;;;;;;;;;x

EVTTIT_hist_3;The Hagiography of Germanus of Auxerre;;;;;;;;;;;;;x

EVTDESC_hist_3;A Romano-Gallic writer, Constantius of Lyon has recently written a work on the life of Germanus of Auxerre, a noted Saint, and ardent enemy of Pelagianism. This work goes to show the piety and zeal of the clerics of Greater Gaul.;;;;;;;;;;;;;x

EVTOPTA_hist_3;Excellent news!;;;;;;;;;;;;;x

EVTDESC_hist_4;The war against the Byzantines is progessing, but suddenly, your horse begins to act up. You try to hold on, but you find yourself falling. A sharp pain, and everything goes back.;;;;;;;;;;;;;x

EVTDESC_hist_4;...;;;;;;;;;;;;;x

EVTTITLE_hist_4;The Armenian Revolt;;;;;;;;;;;;;x

EVTDESC_hist_4;Tensions between Armeian and Persian have been increasing for some time, and now, under the leadership of the skilled Vahan Mamikonian, the Armenians are rebelling against the attempts of the Sassanid government to convert them, along with their percieved loss of life in pointless eastern wars.;;;;;;;;;;;;;x

EVTOPTA_hist_5;Oh dear...;;;;;;;;;;;;;x

ARMENIAN_REVOLT;Armenian Nobility;;;;;;;;;;;;;x

EVTTIT_hist_6;The Henotikon;;;;;;;;;;;;;x

EVTDESC_hist_6;In an attempt to reconciliate with the Monophysites of Egypt, Palestine, and Syria, an idea has come to mind. You could pass an Edict of Union, removing the condemnation of Monophytism made at the Council of Chalcedon, and perhaps pave a path for the reunion of the two churches.;;;;;;;;;;;;;x

EVTOPTA_hist_6;An excellent idea!;;;;;;;;;;;;;x

EVTOPTB_hist_6;It is too risky!;;;;;;;;;;;;;x

EVTTIT_hist_7;The Henotikon Fails.;;;;;;;;;;;;;x

EVTTIT_hist_7;The Henotikon Fails;;;;;;;;;;;;;x

EVTDESC_hist_7;The Henotikon, though noble in idea, has proven widely unpopular among all sects of Christianity. The Monophyisites rejected it, and many in the fold consider this power play an attempt by the Emperor to sieze control of religion. This marks the beginning of a potentially disastrous controversy.;;;;;;;;;;;;;x

EVTOPTA_hist_7;The horror!;;;;;;;;;;;;;x

EVTNAMEhist_8;The Henotikon;;;;;;;;;;;;;x

EVTDESChist_8;The Emperor-in-the-East, seeking peace with the wayward Monophysites, passed an Edict of Union between the two churches. This attempt of the Emperor to sieze control of Church power has raised anger throughout the Christian world. Even the Pope has condemned the actions of the Emperor, and it seems that this may explode into a great cotroversy.;;;;;;;;;;;;;x

EVTOPTAhist_8;Yes, I know already!;;;;;;;;;;;;;x

EVTOPTBhist_8;The fools!;;;;;;;;;;;;;x

EVTOPTChist_8;How dare he!;;;;;;;;;;;;;x

